entity_id,paper_id,doi,source_label,candidate_channel,structure_candidate_id,page_number,raw_recognized_smiles,canonical_smiles,inchikey,fragment_count,contains_wildcard,rdkit_parse_ok,recognition_confidence,pairing_status,expected_text_inchikey,expected_fragment_match_count,expected_matching_fragment_smiles,other_fragment_smiles,source_location,molecule_crop_path,rendered_page_path
SRCENT-1677f2583369af7b6f,ZPC-000685,10.1021/ma9514838,PI 5,numbered,PANELSTR-ba988429ad4cff91b3,2,<invalid>,,,0,false,false,0.801113,unique_panel_pair,,0,,,"PDF page 2; structure bbox (263, 528, 521, 694); label bbox (374, 719, 388, 741)",outputs\literature_kb_numbered_structure_refinement_20260906\structure_crops\ZPC-000685\page_0002_structure_003.png,outputs\literature_kb_numbered_structure_refinement_20260906\source_pages\ZPC-000685\page_0002.png
SRCENT-1677f2583369af7b6f,ZPC-000685,10.1021/ma9514838,PI 5,numbered3,PANELSTR-ba988429ad4cff91b3,2,<invalid>,,,0,false,false,0.801113,unique_panel_pair,,0,,,"PDF page 2; structure bbox (263, 528, 521, 694); label bbox (374, 719, 388, 741)",outputs\literature_kb_numbered_structure_refinement_batch3_20260906\structure_crops\ZPC-000685\page_0002_structure_003.png,outputs\literature_kb_numbered_structure_refinement_batch3_20260906\source_pages\ZPC-000685\page_0002.png
SRCENT-1677f2583369af7b6f,ZPC-000685,10.1021/ma9514838,PI 5,source2,PANELSTR-ba988429ad4cff91b3,2,<invalid>,,,0,false,false,0.801113,unique_panel_pair,,0,,,"PDF page 2; structure bbox (263, 528, 521, 694); label bbox (374, 719, 388, 741)",outputs\literature_kb_source_structure_refinement_batch2_20260906\structure_crops\ZPC-000685\page_0002_structure_003.png,outputs\literature_kb_source_structure_refinement_batch2_20260906\source_pages\ZPC-000685\page_0002.png
SRCENT-189545e4be17562b10,ZPC-002104,10.1021/acsapm.5c01802,PI 2,numbered,PANELSTR-a92b7b445e322bdab4,7,C.C.C.C.C.C.C.C.C.C.C.C.CC.CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC1CC2C1C1C2C2C1C1C2C2C1C1C2C2C1C1C2C2C1C1C2C2C1C1C2C2C1C1C2C2C1C1C3C4C5C6C7C8C9C%10C%11C%12C%13C%14C%15C%16C%17C(CCCCCCCCC)CC%17C%16C%15C%14C%13C%12C%11C%10C9C8C7C6C5C4C3C21,C.C.C.C.C.C.C.C.C.C.C.C.CC.CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC1CC2C1C1C2C2C1C1C2C2C1C1C2C2C1C1C2C2C1C1C2C2C1C1C2C2C1C1C2C2C1C1C3C4C5C6C7C8C9C%10C%11C%12C%13C%14C%15C%16C%17C(CCCCCCCCC)CC%17C%16C%15C%14C%13C%12C%11C%10C9C8C7C6C5C4C3C21,DMFJZVSOGILHQS-UHFFFAOYSA-N,14,false,true,0.0,unique_panel_pair,,0,,,"PDF page 7; structure bbox (1783, 280, 2423, 602); label bbox (1751, 338, 1765, 371)",outputs\literature_kb_numbered_structure_refinement_20260906\structure_crops\ZPC-002104\page_0007_structure_003.png,outputs\literature_kb_numbered_structure_refinement_20260906\source_pages\ZPC-002104\page_0007.png
SRCENT-189545e4be17562b10,ZPC-002104,10.1021/acsapm.5c01802,PI 2,numbered,PANELSTR-b32cae463c22f7d916,7,C.C.C.C.C.C.C.C.C.C.C.C.CC.CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC1CC2C1C1C2C2C1C1C2C2C1C1C2C2C1C1C2C2C1C1C2C2C1C1C2C2C1C1C2C2C1C1C3C4C5C6C7C8C9C%10C%11C%12C%13C%14C%15C%16C%17C(CCCCCCCCC)CC%17C%16C%15C%14C%13C%12C%11C%10C9C8C7C6C5C4C3C21,C.C.C.C.C.C.C.C.C.C.C.C.CC.CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC1CC2C1C1C2C2C1C1C2C2C1C1C2C2C1C1C2C2C1C1C2C2C1C1C2C2C1C1C2C2C1C1C3C4C5C6C7C8C9C%10C%11C%12C%13C%14C%15C%16C%17C(CCCCCCCCC)CC%17C%16C%15C%14C%13C%12C%11C%10C9C8C7C6C5C4C3C21,DMFJZVSOGILHQS-UHFFFAOYSA-N,14,false,true,0.0,unique_panel_pair,,0,,,"PDF page 7; structure bbox (1783, 280, 2423, 602); label bbox (1964, 358, 1976, 394)",outputs\literature_kb_numbered_structure_refinement_20260906\structure_crops\ZPC-002104\page_0007_structure_003.png,outputs\literature_kb_numbered_structure_refinement_20260906\source_pages\ZPC-002104\page_0007.png
SRCENT-189545e4be17562b10,ZPC-002104,10.1021/acsapm.5c01802,PI 2,numbered,PANELSTR-47268f571ed96dd6d9,7,CC.CCCCCCCCCCCCC1CC2C1C1C2C2C1C1C2C2C1C1C23C2C14C31C23C42C14C31C23C42C14C31C23C42C14C31C23C42C14C31C23C42C14C31C23C42C14C31C23C42C14C31C23C42C14C31C23C42C14C31C23C42C14C31C23C42C14C31C23C42C14C31C23C42C14C31C23C42C14C31C23C42C14C31C23C42C14C31C23C42C14C31C23C42C14C31C23C42C14C31C23C42C14C31C23C42C14C31C23C42C14C31C23C42C14C31C23C42C14C31C23C42C45C67CC489C6C35(C78)C129,,,0,false,false,0.0,unique_panel_pair,,0,,,"PDF page 7; structure bbox (1114, 857, 1713, 1268); label bbox (1474, 1272, 1485, 1283)",outputs\literature_kb_numbered_structure_refinement_20260906\structure_crops\ZPC-002104\page_0007_structure_001.png,outputs\literature_kb_numbered_structure_refinement_20260906\source_pages\ZPC-002104\page_0007.png
SRCENT-189545e4be17562b10,ZPC-002104,10.1021/acsapm.5c01802,PI 2,numbered3,PANELSTR-a92b7b445e322bdab4,7,C.C.C.C.C.C.C.C.C.C.C.C.CC.CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC1CC2C1C1C2C2C1C1C2C2C1C1C2C2C1C1C2C2C1C1C2C2C1C1C2C2C1C1C2C2C1C1C3C4C5C6C7C8C9C%10C%11C%12C%13C%14C%15C%16C%17C(CCCCCCCCC)CC%17C%16C%15C%14C%13C%12C%11C%10C9C8C7C6C5C4C3C21,C.C.C.C.C.C.C.C.C.C.C.C.CC.CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC1CC2C1C1C2C2C1C1C2C2C1C1C2C2C1C1C2C2C1C1C2C2C1C1C2C2C1C1C2C2C1C1C3C4C5C6C7C8C9C%10C%11C%12C%13C%14C%15C%16C%17C(CCCCCCCCC)CC%17C%16C%15C%14C%13C%12C%11C%10C9C8C7C6C5C4C3C21,DMFJZVSOGILHQS-UHFFFAOYSA-N,14,false,true,0.0,unique_panel_pair,,0,,,"PDF page 7; structure bbox (1783, 280, 2423, 602); label bbox (1751, 338, 1765, 371)",outputs\literature_kb_numbered_structure_refinement_batch3_20260906\structure_crops\ZPC-002104\page_0007_structure_003.png,outputs\literature_kb_numbered_structure_refinement_batch3_20260906\source_pages\ZPC-002104\page_0007.png
SRCENT-189545e4be17562b10,ZPC-002104,10.1021/acsapm.5c01802,PI 2,numbered3,PANELSTR-b32cae463c22f7d916,7,C.C.C.C.C.C.C.C.C.C.C.C.CC.CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC1CC2C1C1C2C2C1C1C2C2C1C1C2C2C1C1C2C2C1C1C2C2C1C1C2C2C1C1C2C2C1C1C3C4C5C6C7C8C9C%10C%11C%12C%13C%14C%15C%16C%17C(CCCCCCCCC)CC%17C%16C%15C%14C%13C%12C%11C%10C9C8C7C6C5C4C3C21,C.C.C.C.C.C.C.C.C.C.C.C.CC.CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC1CC2C1C1C2C2C1C1C2C2C1C1C2C2C1C1C2C2C1C1C2C2C1C1C2C2C1C1C2C2C1C1C3C4C5C6C7C8C9C%10C%11C%12C%13C%14C%15C%16C%17C(CCCCCCCCC)CC%17C%16C%15C%14C%13C%12C%11C%10C9C8C7C6C5C4C3C21,DMFJZVSOGILHQS-UHFFFAOYSA-N,14,false,true,0.0,unique_panel_pair,,0,,,"PDF page 7; structure bbox (1783, 280, 2423, 602); label bbox (1964, 358, 1976, 394)",outputs\literature_kb_numbered_structure_refinement_batch3_20260906\structure_crops\ZPC-002104\page_0007_structure_003.png,outputs\literature_kb_numbered_structure_refinement_batch3_20260906\source_pages\ZPC-002104\page_0007.png
SRCENT-189545e4be17562b10,ZPC-002104,10.1021/acsapm.5c01802,PI 2,numbered3,PANELSTR-47268f571ed96dd6d9,7,CC.CCCCCCCCCCCCC1CC2C1C1C2C2C1C1C2C2C1C1C23C2C14C31C23C42C14C31C23C42C14C31C23C42C14C31C23C42C14C31C23C42C14C31C23C42C14C31C23C42C14C31C23C42C14C31C23C42C14C31C23C42C14C31C23C42C14C31C23C42C14C31C23C42C14C31C23C42C14C31C23C42C14C31C23C42C14C31C23C42C14C31C23C42C14C31C23C42C14C31C23C42C14C31C23C42C14C31C23C42C14C31C23C42C14C31C23C42C14C31C23C42C45C67CC489C6C35(C78)C129,,,0,false,false,0.0,unique_panel_pair,,0,,,"PDF page 7; structure bbox (1114, 857, 1713, 1268); label bbox (1474, 1272, 1485, 1283)",outputs\literature_kb_numbered_structure_refinement_batch3_20260906\structure_crops\ZPC-002104\page_0007_structure_001.png,outputs\literature_kb_numbered_structure_refinement_batch3_20260906\source_pages\ZPC-002104\page_0007.png
SRCENT-189545e4be17562b10,ZPC-002104,10.1021/acsapm.5c01802,PI 2,source,PANELSTR-a92b7b445e322bdab4,7,C.C.C.C.C.C.C.C.C.C.C.C.CC.CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC1CC2C1C1C2C2C1C1C2C2C1C1C2C2C1C1C2C2C1C1C2C2C1C1C2C2C1C1C2C2C1C1C3C4C5C6C7C8C9C%10C%11C%12C%13C%14C%15C%16C%17C(CCCCCCCCC)CC%17C%16C%15C%14C%13C%12C%11C%10C9C8C7C6C5C4C3C21,C.C.C.C.C.C.C.C.C.C.C.C.CC.CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC1CC2C1C1C2C2C1C1C2C2C1C1C2C2C1C1C2C2C1C1C2C2C1C1C2C2C1C1C2C2C1C1C3C4C5C6C7C8C9C%10C%11C%12C%13C%14C%15C%16C%17C(CCCCCCCCC)CC%17C%16C%15C%14C%13C%12C%11C%10C9C8C7C6C5C4C3C21,DMFJZVSOGILHQS-UHFFFAOYSA-N,14,false,true,0.0,unique_panel_pair,,0,,,"PDF page 7; structure bbox (1783, 280, 2423, 602); label bbox (1751, 338, 1765, 371)",LOCAL_SOURCE_ROOT_REDACTED\outputs\literature_kb_source_structure_refinement_20260906\structure_crops\ZPC-002104\page_0007_structure_003.png,LOCAL_SOURCE_ROOT_REDACTED\outputs\literature_kb_source_structure_refinement_20260906\source_pages\ZPC-002104\page_0007.png
SRCENT-189545e4be17562b10,ZPC-002104,10.1021/acsapm.5c01802,PI 2,source,PANELSTR-b32cae463c22f7d916,7,C.C.C.C.C.C.C.C.C.C.C.C.CC.CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC1CC2C1C1C2C2C1C1C2C2C1C1C2C2C1C1C2C2C1C1C2C2C1C1C2C2C1C1C2C2C1C1C3C4C5C6C7C8C9C%10C%11C%12C%13C%14C%15C%16C%17C(CCCCCCCCC)CC%17C%16C%15C%14C%13C%12C%11C%10C9C8C7C6C5C4C3C21,C.C.C.C.C.C.C.C.C.C.C.C.CC.CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC1CC2C1C1C2C2C1C1C2C2C1C1C2C2C1C1C2C2C1C1C2C2C1C1C2C2C1C1C2C2C1C1C3C4C5C6C7C8C9C%10C%11C%12C%13C%14C%15C%16C%17C(CCCCCCCCC)CC%17C%16C%15C%14C%13C%12C%11C%10C9C8C7C6C5C4C3C21,DMFJZVSOGILHQS-UHFFFAOYSA-N,14,false,true,0.0,unique_panel_pair,,0,,,"PDF page 7; structure bbox (1783, 280, 2423, 602); label bbox (1964, 358, 1976, 394)",LOCAL_SOURCE_ROOT_REDACTED\outputs\literature_kb_source_structure_refinement_20260906\structure_crops\ZPC-002104\page_0007_structure_003.png,LOCAL_SOURCE_ROOT_REDACTED\outputs\literature_kb_source_structure_refinement_20260906\source_pages\ZPC-002104\page_0007.png
SRCENT-189545e4be17562b10,ZPC-002104,10.1021/acsapm.5c01802,PI 2,source,PANELSTR-47268f571ed96dd6d9,7,CC.CCCCCCCCCCCCC1CC2C1C1C2C2C1C1C2C2C1C1C23C2C14C31C23C42C14C31C23C42C14C31C23C42C14C31C23C42C14C31C23C42C14C31C23C42C14C31C23C42C14C31C23C42C14C31C23C42C14C31C23C42C14C31C23C42C14C31C23C42C14C31C23C42C14C31C23C42C14C31C23C42C14C31C23C42C14C31C23C42C14C31C23C42C14C31C23C42C14C31C23C42C14C31C23C42C14C31C23C42C14C31C23C42C14C31C23C42C14C31C23C42C45C67CC489C6C35(C78)C129,,,0,false,false,0.0,unique_panel_pair,,0,,,"PDF page 7; structure bbox (1114, 857, 1713, 1268); label bbox (1474, 1272, 1485, 1283)",LOCAL_SOURCE_ROOT_REDACTED\outputs\literature_kb_source_structure_refinement_20260906\structure_crops\ZPC-002104\page_0007_structure_001.png,LOCAL_SOURCE_ROOT_REDACTED\outputs\literature_kb_source_structure_refinement_20260906\source_pages\ZPC-002104\page_0007.png
SRCENT-1f6359af56a12920ee,zotero_87BWABRN,10.1039/c4tc00706a,compound 1,numbered,PANELSTR-fe37b0c60e53425b30,4,C=C/C(C)=C\C=C1/C=CC(SC)=CC1.COc1ccc(/C=C/c2ccc(N(c3ccc(/C=C/c4ccccc4)cc3)c3ccc(/C=C/c4ccc(SC)cc4)cc3)cc2)cc1,C=C/C(C)=C\C=C1/C=CC(SC)=CC1.COc1ccc(/C=C/c2ccc(N(c3ccc(/C=C/c4ccccc4)cc3)c3ccc(/C=C/c4ccc(SC)cc4)cc3)cc2)cc1,JDANKSYCHHZRFV-CHKDMDBASA-N,2,false,true,0.703934,unique_panel_pair,,0,,,"PDF page 4; structure bbox (370, 448, 999, 1083); label bbox (308, 1172, 321, 1191)",outputs\literature_kb_numbered_structure_refinement_20260906\structure_crops\zotero_87BWABRN\page_0004_structure_004.png,outputs\literature_kb_numbered_structure_refinement_20260906\source_pages\zotero_87BWABRN\page_0004.png
SRCENT-1f6359af56a12920ee,zotero_87BWABRN,10.1039/c4tc00706a,compound 1,numbered,PANELSTR-8511487735ea125264,5,I.O=Cc1ccc(N(c2ccccc2)c2ccccc2)cc1,I.O=Cc1ccc(N(c2ccccc2)c2ccccc2)cc1,DRCJTQZFRHCJMV-UHFFFAOYSA-N,2,false,true,0.879574,unique_panel_pair,,0,,,"PDF page 5; structure bbox (909, 337, 1132, 499); label bbox (812, 427, 847, 455)",outputs\literature_kb_numbered_structure_refinement_20260906\structure_crops\zotero_87BWABRN\page_0005_structure_006.png,outputs\literature_kb_numbered_structure_refinement_20260906\source_pages\zotero_87BWABRN\page_0005.png
SRCENT-1f6359af56a12920ee,zotero_87BWABRN,10.1039/c4tc00706a,compound 1,numbered,PANELSTR-cd65f0a4f290e2996a,5,CSc1ccc(/C=C/c2ccc(N(c3ccccc3)c3ccccc3)cc2)cc1,CSc1ccc(/C=C/c2ccc(N(c3ccccc3)c3ccccc3)cc2)cc1,XTVQGIVPSPYJPS-OUKQBFOZSA-N,1,false,true,0.86751,unique_panel_pair,,0,,,"PDF page 5; structure bbox (1683, 340, 2046, 501); label bbox (1861, 429, 1873, 460)",outputs\literature_kb_numbered_structure_refinement_20260906\structure_crops\zotero_87BWABRN\page_0005_structure_009.png,outputs\literature_kb_numbered_structure_refinement_20260906\source_pages\zotero_87BWABRN\page_0005.png
SRCENT-1f6359af56a12920ee,zotero_87BWABRN,10.1039/c4tc00706a,compound 1,numbered260,PANELSTR-72e8ceefcdbdb29721,4,<invalid>,,,0,false,false,0.898356,unique_panel_pair,,0,,,"PDF page 4; structure bbox (231, 207, 609, 392); label bbox (202, 277, 215, 307)",outputs\literature_kb_numbered_structure_refinement_dpi260_20260906\structure_crops\zotero_87BWABRN\page_0004_structure_002.png,outputs\literature_kb_numbered_structure_refinement_dpi260_20260906\source_pages\zotero_87BWABRN\page_0004.png
SRCENT-1f6359af56a12920ee,zotero_87BWABRN,10.1039/c4tc00706a,compound 1,numbered260,PANELSTR-180c91f558f7a413c0,4,C=C/C(C)=C\C=C1/C=CC(SC)=CC1.COc1ccc(/C=C/c2ccc(N(c3ccc(/C=C/c4ccccc4)cc3)c3ccc(/C=C/c4ccc(SC)cc4)cc3)cc2)cc1,C=C/C(C)=C\C=C1/C=CC(SC)=CC1.COc1ccc(/C=C/c2ccc(N(c3ccc(/C=C/c4ccccc4)cc3)c3ccc(/C=C/c4ccc(SC)cc4)cc3)cc2)cc1,JDANKSYCHHZRFV-CHKDMDBASA-N,2,false,true,0.719882,unique_panel_pair,,0,,,"PDF page 4; structure bbox (298, 364, 811, 880); label bbox (250, 952, 267, 968)",outputs\literature_kb_numbered_structure_refinement_dpi260_20260906\structure_crops\zotero_87BWABRN\page_0004_structure_004.png,outputs\literature_kb_numbered_structure_refinement_dpi260_20260906\source_pages\zotero_87BWABRN\page_0004.png
SRCENT-1f6359af56a12920ee,zotero_87BWABRN,10.1039/c4tc00706a,compound 1,numbered260,PANELSTR-70d8c5d65a01bd39db,5,O=Cc1ccc(N(c2ccccc2)c2ccccc2)cc1,O=Cc1ccc(N(c2ccccc2)c2ccccc2)cc1,UESSERYYFWCTBU-UHFFFAOYSA-N,1,false,true,0.902846,unique_panel_pair,,0,,,"PDF page 5; structure bbox (738, 273, 919, 405); label bbox (660, 346, 689, 369)",outputs\literature_kb_numbered_structure_refinement_dpi260_20260906\structure_crops\zotero_87BWABRN\page_0005_structure_005.png,outputs\literature_kb_numbered_structure_refinement_dpi260_20260906\source_pages\zotero_87BWABRN\page_0005.png
SRCENT-1f6359af56a12920ee,zotero_87BWABRN,10.1039/c4tc00706a,compound 1,numbered260,PANELSTR-84882df82105f6ce63,5,CSc1ccc(/C=C/c2ccc(N(c3ccccc3)c3ccccc3)cc2)cc1,CSc1ccc(/C=C/c2ccc(N(c3ccccc3)c3ccccc3)cc2)cc1,XTVQGIVPSPYJPS-OUKQBFOZSA-N,1,false,true,0.866324,unique_panel_pair,,0,,,"PDF page 5; structure bbox (1368, 276, 1663, 408); label bbox (1513, 348, 1522, 374)",outputs\literature_kb_numbered_structure_refinement_dpi260_20260906\structure_crops\zotero_87BWABRN\page_0005_structure_009.png,outputs\literature_kb_numbered_structure_refinement_dpi260_20260906\source_pages\zotero_87BWABRN\page_0005.png
SRCENT-1f6359af56a12920ee,zotero_87BWABRN,10.1039/c4tc00706a,compound 1,numbered400,PANELSTR-799082be67a4f35aeb,4,C=CC(=C)/C=C/c1ccc(SC)cc1.COc1ccc(/C=C/c2ccc(N(c3ccc(/C=C/c4ccc(I)cc4)cc3)c3ccc(/C=C/c4ccc(SC)cc4)cc3)cc2)cc1,C=CC(=C)/C=C/c1ccc(SC)cc1.COc1ccc(/C=C/c2ccc(N(c3ccc(/C=C/c4ccc(I)cc4)cc3)c3ccc(/C=C/c4ccc(SC)cc4)cc3)cc2)cc1,QABLYLKGHWMHBZ-GWVWDZBFSA-N,2,false,true,0.883814,unique_panel_pair,,0,,,"PDF page 4; structure bbox (489, 561, 1248, 1354); label bbox (385, 1465, 401, 1489)",outputs\literature_kb_numbered_structure_refinement_dpi400_20260906\structure_crops\zotero_87BWABRN\page_0004_structure_004.png,outputs\literature_kb_numbered_structure_refinement_dpi400_20260906\source_pages\zotero_87BWABRN\page_0004.png
SRCENT-1f6359af56a12920ee,zotero_87BWABRN,10.1039/c4tc00706a,compound 1,numbered400,PANELSTR-b44d40c682f832a6e1,5,O=Cc1ccc(N(c2ccccc2)c2ccccc2)cc1,O=Cc1ccc(N(c2ccccc2)c2ccccc2)cc1,UESSERYYFWCTBU-UHFFFAOYSA-N,1,false,true,0.885964,unique_panel_pair,,0,,,"PDF page 5; structure bbox (1137, 421, 1416, 624); label bbox (1016, 533, 1059, 569)",outputs\literature_kb_numbered_structure_refinement_dpi400_20260906\structure_crops\zotero_87BWABRN\page_0005_structure_005.png,outputs\literature_kb_numbered_structure_refinement_dpi400_20260906\source_pages\zotero_87BWABRN\page_0005.png
SRCENT-1f6359af56a12920ee,zotero_87BWABRN,10.1039/c4tc00706a,compound 1,numbered400,PANELSTR-0c932e4c7cc9ea8509,5,CSc1ccc(/C=C/c2ccc(N(c3ccccc3)c3ccccc3)cc2)cc1,CSc1ccc(/C=C/c2ccc(N(c3ccccc3)c3ccccc3)cc2)cc1,XTVQGIVPSPYJPS-OUKQBFOZSA-N,1,false,true,0.8765,unique_panel_pair,,0,,,"PDF page 5; structure bbox (2106, 426, 2561, 627); label bbox (2327, 536, 2342, 576)",outputs\literature_kb_numbered_structure_refinement_dpi400_20260906\structure_crops\zotero_87BWABRN\page_0005_structure_009.png,outputs\literature_kb_numbered_structure_refinement_dpi400_20260906\source_pages\zotero_87BWABRN\page_0005.png
SRCENT-1f6359af56a12920ee,zotero_87BWABRN,10.1039/c4tc00706a,compound 1,source2,PANELSTR-fe37b0c60e53425b30,4,C=C/C(C)=C\C=C1/C=CC(SC)=CC1.COc1ccc(/C=C/c2ccc(N(c3ccc(/C=C/c4ccccc4)cc3)c3ccc(/C=C/c4ccc(SC)cc4)cc3)cc2)cc1,C=C/C(C)=C\C=C1/C=CC(SC)=CC1.COc1ccc(/C=C/c2ccc(N(c3ccc(/C=C/c4ccccc4)cc3)c3ccc(/C=C/c4ccc(SC)cc4)cc3)cc2)cc1,JDANKSYCHHZRFV-CHKDMDBASA-N,2,false,true,0.703934,unique_panel_pair,,0,,,"PDF page 4; structure bbox (370, 448, 999, 1083); label bbox (308, 1172, 321, 1191)",outputs\literature_kb_source_structure_refinement_batch2_20260906\structure_crops\zotero_87BWABRN\page_0004_structure_004.png,outputs\literature_kb_source_structure_refinement_batch2_20260906\source_pages\zotero_87BWABRN\page_0004.png
SRCENT-1f6359af56a12920ee,zotero_87BWABRN,10.1039/c4tc00706a,compound 1,source2,PANELSTR-8511487735ea125264,5,I.O=Cc1ccc(N(c2ccccc2)c2ccccc2)cc1,I.O=Cc1ccc(N(c2ccccc2)c2ccccc2)cc1,DRCJTQZFRHCJMV-UHFFFAOYSA-N,2,false,true,0.879574,unique_panel_pair,,0,,,"PDF page 5; structure bbox (909, 337, 1132, 499); label bbox (812, 427, 847, 455)",outputs\literature_kb_source_structure_refinement_batch2_20260906\structure_crops\zotero_87BWABRN\page_0005_structure_006.png,outputs\literature_kb_source_structure_refinement_batch2_20260906\source_pages\zotero_87BWABRN\page_0005.png
SRCENT-1f6359af56a12920ee,zotero_87BWABRN,10.1039/c4tc00706a,compound 1,source2,PANELSTR-cd65f0a4f290e2996a,5,CSc1ccc(/C=C/c2ccc(N(c3ccccc3)c3ccccc3)cc2)cc1,CSc1ccc(/C=C/c2ccc(N(c3ccccc3)c3ccccc3)cc2)cc1,XTVQGIVPSPYJPS-OUKQBFOZSA-N,1,false,true,0.86751,unique_panel_pair,,0,,,"PDF page 5; structure bbox (1683, 340, 2046, 501); label bbox (1861, 429, 1873, 460)",outputs\literature_kb_source_structure_refinement_batch2_20260906\structure_crops\zotero_87BWABRN\page_0005_structure_009.png,outputs\literature_kb_source_structure_refinement_batch2_20260906\source_pages\zotero_87BWABRN\page_0005.png
SRCENT-43926d3c957ac62ca5,ZPC-004587,10.1021/acsapm.2c00316,H-Nu,numbered,PANELSTR-009003468886bace9a,3,CCOc1cccc([IH]c2ccccc2)c1,CCOc1cccc([IH]c2ccccc2)c1,NGHFOBRBHXLPIG-UHFFFAOYSA-N,1,false,true,0.875617,unique_panel_pair,,0,,,"PDF page 3; structure bbox (1427, 1164, 1659, 1361); label bbox (1656, 1163, 1779, 1185)",outputs\literature_kb_numbered_structure_refinement_20260906\structure_crops\ZPC-004587\page_0003_structure_004.png,outputs\literature_kb_numbered_structure_refinement_20260906\source_pages\ZPC-004587\page_0003.png
SRCENT-43926d3c957ac62ca5,ZPC-004587,10.1021/acsapm.2c00316,H-Nu,numbered260,PANELSTR-7a216a5cad736b7297,3,CCOc1cccc([IH]c2ccccc2)c1,CCOc1cccc([IH]c2ccccc2)c1,NGHFOBRBHXLPIG-UHFFFAOYSA-N,1,false,true,0.857135,unique_panel_pair,,0,,,"PDF page 3; structure bbox (1160, 946, 1349, 1107); label bbox (1346, 946, 1432, 963)",outputs\literature_kb_numbered_structure_refinement_dpi260_20260906\structure_crops\ZPC-004587\page_0003_structure_004.png,outputs\literature_kb_numbered_structure_refinement_dpi260_20260906\source_pages\ZPC-004587\page_0003.png
SRCENT-43926d3c957ac62ca5,ZPC-004587,10.1021/acsapm.2c00316,H-Nu,numbered400,PANELSTR-19988eae25c79e01a3,3,CCOc1cccc([IH]c2ccccc2)c1,CCOc1cccc([IH]c2ccccc2)c1,NGHFOBRBHXLPIG-UHFFFAOYSA-N,1,false,true,0.890209,unique_panel_pair,,0,,,"PDF page 3; structure bbox (1785, 1455, 2076, 1700); label bbox (2071, 1454, 2225, 1481)",outputs\literature_kb_numbered_structure_refinement_dpi400_20260906\structure_crops\ZPC-004587\page_0003_structure_004.png,outputs\literature_kb_numbered_structure_refinement_dpi400_20260906\source_pages\ZPC-004587\page_0003.png
SRCENT-43926d3c957ac62ca5,ZPC-004587,10.1021/acsapm.2c00316,H-Nu,source2,PANELSTR-009003468886bace9a,3,CCOc1cccc([IH]c2ccccc2)c1,CCOc1cccc([IH]c2ccccc2)c1,NGHFOBRBHXLPIG-UHFFFAOYSA-N,1,false,true,0.875617,unique_panel_pair,,0,,,"PDF page 3; structure bbox (1427, 1164, 1659, 1361); label bbox (1656, 1163, 1779, 1185)",outputs\literature_kb_source_structure_refinement_batch2_20260906\structure_crops\ZPC-004587\page_0003_structure_004.png,outputs\literature_kb_source_structure_refinement_batch2_20260906\source_pages\ZPC-004587\page_0003.png
SRCENT-46074ac79ecf8ea92d,OA2P-000181,10.1038/ncomms11975,PI 4,numbered,PANELSTR-0b0991663ac6943cd1,3,Cc1cc(C)c(C(=O)P(=O)(C(=O)c2c(C)cc(C)cc2C)c2ccccc2)c(C)c1,Cc1cc(C)c(C(=O)P(=O)(C(=O)c2c(C)cc(C)cc2C)c2ccccc2)c(C)c1,GUCYFKSBFREPBC-UHFFFAOYSA-N,1,false,true,0.903157,ambiguous_panel_pair,,0,,,"PDF page 3; structure bbox (1228, 2677, 1572, 2866); label bbox (1345, 2879, 1369, 2906)",outputs\literature_kb_numbered_structure_refinement_20260906\structure_crops\OA2P-000181\page_0003_structure_001.png,outputs\literature_kb_numbered_structure_refinement_20260906\source_pages\OA2P-000181\page_0003.png
